,Reporting_Month,Provider,MDT,Service Line,Service Line Code,Source,Source Description,Actual Cost,Actual Activity,POD,POD_Detail,National_POD_Code,revised_national_POD,Contract_Type,PBR FLAG,HRG Code,Revised HRG Code,HRG Desc,Excess bed days,Excess bed day Cost,Drug/Device Name,Highly Specialised,Adhoc_Further_Detail,Annual Plan excl CQUIN,YTD Plan excl CQUIN,YTD Variance,Annual Plan inc CQUIN,Activity Plan,Activity YTD Plan,Unit Price,Marginal Rate,Marginal Threshold,CQUIN,Main Specialty Code,Treatment Function Code,TFC Description,Provider_Code,Provider_Site,Claims_Category,Challenge Amount,POD Level 1,POD Level 2,POD Level 3,POD Level 4,POD Order,Measure,Measure Description,HRG Chapter,HRG Subchapter,NPoc,NPoC_Service,NPoC_Service_Code,Reported_Flag,Flex_Freeze,Drug Category/Device Code,Drug Device Indicator,Order,Type,Provider Tier,Reporting Quarter,CCG_Code,Activity_Type,Challenged_Activity,Source_ID,Report_Flag_Category,RAW_Commissioned_Service_Category_Code,RAW_Organisation_Identifier_Code_Of_Commissioner,Raw_Service_Line_Code,Raw_National_POD_Code,CCG Region Code,CCG Region Name,CCG STP Code,CCG STP Name,Provider Region Code,Provider Region Name,Provider STP Code,Provider STP Name,MFF payment index for _2019/20,PROVIDER TARIFF UNIT COST FOR XBD (Z),ACTUAL TARIFF UNIT COST FOR XBD (Z),ACTUAL TARIFF XBD DAYS 2021 COST (Z),Variance of 1920 cost,2020/21 MFF,2020/21 STU,2020/21 XBD TARIFF,2020/21 Base HRG,2020/21 STU COST,2020/21 MFF COST,2020/21 TOTAL UNIT COST,2020/21 TOTAL COST INITIAL,2020/21 TOTAL COST FINAL
82,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,102.0,1.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,102.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,,CCG info not provided,,CCG info not provided therefore STP info unavailable,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,101.52633200000001,101.526332
83,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,408.0,4.0,B2A,F/up outpatient attendances (in ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S2,0.0,0.0,408.0,0.0,0.0,0.0,,,,,10781,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y61,East of England Commissioning Region,QHG,"Bedfordshire, Luton and Milton Keynes",Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,406.10532800000004,406.105328
84,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,471.0,3.0,B4A,F/up multi-professional attendances - tariff,OPFUPMPCL,OPFUPMPCL,Cost and Volume,Y,WF02A,WF02A,"Multiprofessional Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070SN,0.0,0.0,471.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ100,,0.0,Outpatient,Attendance,Follow-up,Multi-professional,28.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPMPCL,Y56,London,QKK,South East London STP,Y56,London,QKK,Our Healthier South East London STP,1.257577,111.8366479932467,0.0,0.0,,0.23812600000000006,0.0,,127.0,0.0,30.242002000000006,157.242002,471.72600600000004,471.726006
85,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,157.0,1.0,B4A,F/up multi-professional attendances - tariff,OPFUPMPCL,OPFUPMPCL,Cost and Volume,Y,WF02A,WF02A,"Multiprofessional Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070SN,0.0,0.0,157.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ100,,0.0,Outpatient,Attendance,Follow-up,Multi-professional,28.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPMPCL,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QKK,Our Healthier South East London STP,1.257577,111.8366479932467,0.0,0.0,,0.23812600000000006,0.0,,127.0,0.0,30.242002000000006,157.242002,157.242002,157.242002
86,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,2040.0,20.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,2040.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y56,London,QKK,South East London STP,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,2030.5266400000003,2030.52664
87,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,102.0,1.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,102.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,101.52633200000001,101.526332
88,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,918.0,9.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,918.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y59,South East Commissioning Region,QKS,Kent and Medway STP,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,913.7369880000001,913.736988
89,7.0,ST GEORGE’S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SW,ADULT SPECIALIST NEUROSCIENCES SERVICES: NEUROLOGY,NCBPS08O,PLD,PLD,3583.552691,1.0,EM,Emergency,NEL,NEL,Block,Y,LA07N,LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7",0.0,0.0,,No,,0.0,0.0,3583.552691,0.0,0.0,0.0,,,,,,340,Respiratory Medicine (Also Known as Thoracic Medicine),RJ7,RJ701,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Urinary Tract and Male Reproductive System,Renal Procedures and Disorders,D: Trauma,NEUROSCIENCES,D04,Yes,Freeze,,,8.0,AC,1.0,Q3,,PLCM,Not Queried,COMBINED PLCM/627947/451720,Yes,21,13R,NCBPS08O,NEL,Y59,South East Commissioning Region,QXU,Surrey Heartlands Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.201694,2773.000000282597,2773.0,3.7e-07,209.08420030390425,0.19093399999999994,0.0754,240.0,2841.0,214.2114,583.3437334475998,3638.5551334475995,3638.5551334475995,3638.555133818
90,3.0,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,NWL,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,17451.55632,1.0,NEL,Non Elective Inpatients,NEL,NEL,Cost and Volume,Y,YR01Z,YR01Z,"Complex Endovascular Repair of, Thoracic or Thoracoabdominal Aortic Aneurysm",0.0,0.0,,No,,0.0,0.0,17451.55632,0.0,0.0,0.0,,,,,107,107,Vascular Surgery,RYJ,RYJ01,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Vascular Procedures and Disorders and Imaging Interventions,Vascular Imaging Interventions,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,4.0,AC,1.0,Q1,,PLCM,Not Queried,PLCM/590638/400893,Yes,SS,13R,NCBPS30Z,NEL,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QRV,North West London Health & Care Partnership (STP),1.226822,12742.99999827689,12743.0,0.0,1482.0108980764926,0.21191899999999997,0.1163,267.0,13019.0,1514.1097,3079.8420745143,17612.951774514302,17612.951774514302,17612.951774514
91,5.0,ROYAL FREE LONDON NHS FOUNDATION TRUST,NWL,ADULT SPECIALIST NEUROSCIENCES SERVICES: NEUROLOGY,NCBPS08O,PLD,PLD,4253.060531,1.0,NEL,Non-Elective,NEL,NEL,Block,Y,AA26E,AA26E,"Muscular, Balance, Cranial or Peripheral Nerve Disorders, Epilepsy or Head Injury, with CC Score 9-11",0.0,0.0,,No,,0.0,0.0,4253.060531,0.0,0.0,0.0,,,,,400,400,Neurology,RAL,RAL01,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Nervous System,Nervous System Procedures and Disorders,D: Trauma,NEUROSCIENCES,D04,Yes,Freeze,,,7.0,AC,1.0,Q2,,PLCM,Not Queried,PLCM/608946/427591,Yes,21,13R,NCBPS08o,NEL,Y56,London,QMJ,North London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.207592,3275.000000369617,3275.0,4.85e-07,246.9350003974855,0.1955610000000001,0.0754,257.0,3354.0,252.89159999999998,705.3673281876004,4312.2589281876,4312.2589281876,4312.258928673
92,7.0,ROYAL FREE LONDON NHS FOUNDATION TRUST,NWL,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,147.326224,1.0,OPPROCFA,Outpatient Procedures FA,OPPROCFA,OPPROC,Block,Y,JC43A,JC43A,"Minor Skin Procedures, 13 years and over",0.0,0.0,,No,,0.0,0.0,147.326224,0.0,0.0,0.0,,,,,107,107,Vascular Surgery,RAL,RAL26,,0.0,Outpatient,Procedure,First,Other,35.0,ATT,Attendance,"Skin, Breast and Burns",Skin Procedures,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,7.0,AC,1.0,Q3,,PLCM,Not Queried,PLCM/628717/452976,Yes,21,13R,NCBPS30z,OPPROCFA,Y56,London,QMJ,North London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.207592,109.28961748633878,0.0,0.0,-335.0,0.1955610000000001,0.0,253.0,125.0,0.0,24.44512500000001,149.44512500000002,149.44512500000002,149.445125
93,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,204.0,2.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,204.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y61,East of England Commissioning Region,QM7,Hertfordshire and West Essex STP,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,203.05266400000002,203.052664
94,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,204.0,2.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,204.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y56,London,QRV,North West London STP,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,203.05266400000002,203.052664
95,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,612.0,6.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,612.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y59,South East Commissioning Region,QNX,Sussex and East Surrey STP,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,609.157992,609.157992
96,2.0,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,SE,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,510.0,5.0,B8A,F/up outpatient attendances (non ratio) - tariff,OPFUPSPCL,OPFUPSPCL,Cost and Volume,Y,WF01A,WF01A,"Non-Admitted Face-to-Face Attendance, Follow-up",0.0,0.0,,No,1070S4,0.0,0.0,510.0,0.0,0.0,0.0,,,,,10761,107,Vascular Surgery,RJ1,RJ122,,0.0,Outpatient,Attendance,Follow-up,Single professional,26.0,ATT,Attendance,"Infectious Diseases, Immune System Disorders and other Healthcare contacts",Non-admitted Consultations,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,2.0,AC,1.0,Q1,,PLCM,Not Queried,COMBINED PLCM/580070/387042,Yes,21,Q71,NCBPS30Z,OPFUPSPCL,Y61,East of England Commissioning Region,QH8,Mid and South Essex STP,Y56,London,QKK,Our Healthier South East London STP,1.257577,72.65820442873353,0.0,0.0,,0.23812600000000006,0.0,,82.0,0.0,19.526332000000004,101.52633200000001,507.63166000000007,507.63166
97,7.0,ROYAL FREE LONDON NHS FOUNDATION TRUST,NWL,ADULT SPECIALIST VASCULAR SERVICES,NCBPS30Z,PLD,PLD,301.898,1.0,OPPROCFUP,Outpatient Procedures FUP,OPPROCFUP,OPPROC,Block,Y,JC42A,JC42A,"Intermediate Skin Procedures, 13 years and over",0.0,0.0,,No,,0.0,0.0,301.898,0.0,0.0,0.0,,,,,107,107,Vascular Surgery,RAL,RAL01,,0.0,Outpatient,Procedure,Follow-up,Other,36.0,ATT,Attendance,"Skin, Breast and Burns",Skin Procedures,A: Internal Medicine,VASCULAR DISEASE,A04,Yes,Freeze,,,7.0,AC,1.0,Q3,,PLCM,Not Queried,PLCM/628717/452976,Yes,21,13R,NCBPS30z,OPPROCFUP,Y61,East of England Commissioning Region,QM7,Hertfordshire and West Essex STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.207592,223.95413419331723,0.0,0.0,-761.0,0.1955610000000001,0.0,253.0,256.0,0.0,50.063616000000025,306.063616,306.063616,306.063616
98,7.0,ST GEORGE’S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SW,ADULT SPECIALIST NEUROSCIENCES SERVICES: NEUROLOGY,NCBPS08O,PLD,PLD,8464.576316,2.0,EM,Emergency,NEL,NEL,Block,Y,AA26E,AA26E,"Muscular, Balance, Cranial or Peripheral Nerve Disorders, Epilepsy or Head Injury, with CC Score 9-11",0.0,0.0,,No,,0.0,0.0,8464.576316,0.0,0.0,0.0,,,,,,400,Neurology,RJ7,RJ701,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Nervous System,Nervous System Procedures and Disorders,D: Trauma,NEUROSCIENCES,D04,Yes,Freeze,,,8.0,AC,1.0,Q3,,PLCM,Not Queried,COMBINED PLCM/627947/451720,Yes,21,13R,NCBPS08O,NEL,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.201694,3275.0000000851196,3275.0,1.11e-07,246.9350000915374,0.19093399999999994,0.0754,257.0,3354.0,252.89159999999998,688.6782407543998,4295.5698407544,8591.1396815088,8591.13968162
99,8.0,ST GEORGE’S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SW,ADULT SPECIALIST NEUROSCIENCES SERVICES: NEUROLOGY,NCBPS08O,PLD,PLD,752.119605,1.0,DC,Daycase,DC,DC,Block,Y,AB20Z,AB20Z,Epidural Under Image Control for Pain Management,0.0,0.0,,No,,0.0,0.0,752.119605,0.0,0.0,0.0,,,,,,812,Diagnostic Imaging,RJ7,RJ701,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Nervous System,Pain Management,D: Trauma,NEUROSCIENCES,D04,Yes,Flex,,,8.0,AC,1.0,Q3,,PLCM,Not Queried,COMBINED PLCM/627947/451720,Yes,21,13R,NCBPS08O,DC,Y56,London,QMF,East London STP,Y56,London,QWE,South West London Health & Care Partnership (STP),1.201694,581.9999996415697,582.0,0.0,1.8827996145440693,0.19093399999999994,0.0754,257.0,593.0,44.712199999999996,121.76094119479995,759.4731411947998,759.4731411947998,759.473141195
100,8.0,ST GEORGE’S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,SW,ADULT SPECIALIST NEUROSCIENCES SERVICES: NEUROLOGY,NCBPS08O,PLD,PLD,2256.358815,3.0,DC,Daycase,DC,DC,Block,Y,AB20Z,AB20Z,Epidural Under Image Control for Pain Management,0.0,0.0,,No,,0.0,0.0,2256.358815,0.0,0.0,0.0,,,,,,812,Diagnostic Imaging,RJ7,RJ701,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Nervous System,Pain Management,D: Trauma,NEUROSCIENCES,D04,Yes,Flex,,,8.0,AC,1.0,Q3,,PLCM,Not Queried,COMBINED PLCM/627947/451720,Yes,21,13R,NCBPS08O,DC,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QWE,South West London Health & Care Partnership (STP),1.201694,581.9999996415697,582.0,0.0,1.8827996145440693,0.19093399999999994,0.0754,257.0,593.0,44.712199999999996,121.76094119479995,759.4731411947998,2278.4194235843997,2278.419423584
101,1.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,3077.0,1.0,EL,Elective,EL,EL,Block,Y,BZ90Z,BZ90Z,"Very Complex, Glaucoma or Iris Procedures",0.0,0.0,,No,,0.0,0.0,3077.0,0.0,0.0,0.0,,,,,130GL,130,Ophthalmology,RP6,,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Ordinary elective (patient class 1),9.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/570413/377301,Yes,SS,13R,NCBPS37z,EL,Y56,London,QWE,South West London Health and Care Partnership,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2468.151461238712,2468.0,0.189914909,-173.84853876128818,0.228723,0.0,299.0,2526.0,0.0,577.7542980000001,3103.754298,3103.754298,3103.944212909
102,1.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,6154.0,2.0,EL,Elective,EL,EL,Block,Y,BZ90Z,BZ90Z,"Very Complex, Glaucoma or Iris Procedures",0.0,0.0,,No,,0.0,0.0,6154.0,0.0,0.0,0.0,,,,,130GL,130,Ophthalmology,RP6,,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Ordinary elective (patient class 1),9.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/570413/377301,Yes,SS,13R,NCBPS37z,EL,Y56,London,QMF,East London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,2468.151461238712,2468.0,0.189914909,-173.84853876128818,0.228723,0.0,299.0,2526.0,0.0,577.7542980000001,3103.754298,6207.508596,6207.698510909
103,3.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,1467.34,1.0,DC,Day Cases,DC,DC,Block,Y,BZ41A,BZ41A,"Complex Oculoplastics Procedures, 19 years and over, with CC Score 2+",0.0,0.0,,No,,0.0,0.0,1467.34,0.0,0.0,0.0,,,,,130EX,130,Ophthalmology,RP6,RP601,,0.0,Admitted Patient Care,Elective (admission method 11-13),Elective (admission method 11-13),Daycase (patient class 2 & LoS 0),8.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/591105/401751,Yes,21,13R,NCBPS37z,DC,Y56,London,QMJ,North London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,1176.9962187630847,1177.0,0.0,-537.0037812369153,0.228723,0.0,299.0,1205.0,0.0,275.611215,1480.611215,1480.611215,1480.611215
104,1.0,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NC,ADULT SPECIALIST OPHTHALMOLOGY SERVICES,NCBPS37Z,PLD,PLD,2033.0,1.0,NEL,Non-Elective,NEL,NEL,Block,Y,BZ81B,BZ81B,"Complex Vitreous Retinal Procedures, 19 years and over, with CC Score 0-1",0.0,0.0,,No,,0.0,0.0,2033.0,0.0,0.0,0.0,,,,,130VR,130,Ophthalmology,RP6,,,0.0,Admitted Patient Care,Non-elective,"Emergency (admission method 21-25,28, 2A-2D)",Emergency,1.0,SPELL,Finished spell,Eyes and Periorbita,Eyes and Periorbita Procedures and Disorders,D: Trauma,SPECIALISED EAR AND OPHTHALMOLOGY SERVICES,D06,Yes,Freeze,,,29.0,AC,4.0,Q1,,PLCM,Not Queried,PLCM/570413/377301,Yes,SS,13R,NCBPS37z,NEL,Y56,London,QMJ,North London STP,Y56,London,QMJ,North London Partners in Health & Care (STP),1.246682,1630.7286060117976,1631.0,0.0,-0.2713939882023624,0.228723,0.0,299.0,1669.0,0.0,381.738687,2050.738687,2050.738687,2050.738687
